baseline_dice,tta_dice,baseline_bf1,tta_bf1,baseline_hd95,tta_hd95,dice_delta,bf1_delta
0.9721536,0.9853702,0.8624534531155835,0.9192313816827972,13.601470508735444,5.0990195135927845,0.013216615,0.05677792856721364
0.9178126,0.93076193,0.7347432023886532,0.8521059487297019,4.47213595499958,4.242640687119285,0.0129493475,0.11736274634104871
0.9355263,0.9419795,0.5642644873627071,0.6252658688120325,20.0,18.384776310850235,0.006453216,0.06100138144932543
0.9204266,0.9741787,0.7997987927413807,0.9889868914572039,17.72004514666935,2.8284271247461903,0.053752065,0.1891880987158232
0.95935637,0.9558466,0.7534448680921113,0.7457787165196798,4.47213595499958,7.0710678118654755,-0.00350976,-0.0076661515724315565
0.9160349,0.95480835,0.7510053217750701,0.8413828288603341,89.1852005660132,83.16850365372699,0.038773477,0.09037750708526404
0.95414513,0.96361077,0.7999044651268022,0.9018810270058012,7.280109889280518,5.385164807134504,0.009465635,0.10197656187899895
0.8952293,0.88321364,0.3480825872897319,0.3646736731872805,20.591260281974,22.47220505424423,-0.012015641,0.016591085897548596
0.9212717,0.89392537,0.5124474350157796,0.5447712598151306,64.8459713474939,63.89053137985315,-0.027346313,0.03232382479935103
0.9458929,0.9560274,0.6744980879430547,0.7256292983077984,8.54400374531753,7.280109889280518,0.010134518,0.05113121036474377
0.87007266,0.84567636,0.5175230757081496,0.4463375324717958,168.37161280928564,23.194827009486403,-0.0243963,-0.07118554323635379
0.9596672,0.9779768,0.79561561132919,0.9608125420171638,10.295630140987,3.605551275463989,0.018309593,0.1651969306879738
0.97292536,0.96864593,0.8244562892565083,0.7579220131084222,7.615773105863909,7.615773105863909,-0.0042794347,-0.06653427614808605
0.9127854,0.9127557,0.6545463131215433,0.6670319799851673,21.470910553583888,21.470910553583888,-2.9683113e-05,0.012485666863623957
0.96540564,0.9702728,0.8818380743789533,0.9016642517438552,4.123105625617661,4.47213595499958,0.0048671365,0.019826177364901887
0.967827,0.97112626,0.6641696102411067,0.7078419577524255,6.082762530298219,5.0,0.0032992363,0.043672347511318876
0.7561377,0.71635133,0.18157612483239371,0.1540735873832415,196.4306493396588,189.17980864775183,-0.0397864,-0.02750253744915221
0.93178546,0.88832086,0.6725667432920338,0.5760036746535487,14.317821063276353,22.090722034374522,-0.0434646,-0.09656306863848507
0.949844,0.957721,0.7665732270347576,0.7659518840772613,36.6742416417845,23.259406699226016,0.007876992,-0.0006213429574962737
0.9011928,0.90313953,0.564210331626752,0.609058673303659,29.832867780352597,31.38470965295043,0.0019467473,0.04484834167690699
