base_dice,base_bf1,base_hd95,tta2_dice,tta2_bf1,tta2_hd95,tta4_dice,tta4_bf1,tta4_hd95,tta8_dice,tta8_bf1,tta8_hd95
0.9716544,0.9979132511131672,2.8284271247461903,0.9721954,0.9980522153832532,2.8284271247461903,0.97319764,0.9985049447364879,2.8284271247461903,0.97334844,0.9986094901682409,2.8284271247461903
0.9832414,0.9978945358506239,2.449489742783178,0.9842326,0.9977523911665316,3.0,0.98512316,0.9980318997663445,2.449489742783178,0.98551685,0.9983583638026453,2.23606797749979
0.8637225,0.9622296977445514,6.082762530298219,0.8658103,0.965728966968397,5.477225575051661,0.8647981,0.9632786063405017,6.324555320336759,0.86664265,0.9660234218934353,6.164414002968976
0.7937375,0.8108153955144538,6.164414002968976,0.7875799,0.8051490566647843,6.164414002968976,0.7923428,0.8078639460709023,6.164414002968976,0.786422,0.8033989176006219,6.164414002968976
0.9417379,0.9463633189585401,8.246211251235321,0.94249797,0.9485075791491625,8.246211251235321,0.9417908,0.9473080507649635,8.246211251235321,0.94316345,0.9487689484974212,8.246211251235321
0.75259256,0.8739757228613854,18.894443627691185,0.73435324,0.8560103639949987,18.601075237738275,0.7446505,0.8613868163129215,18.601075237738275,0.7262411,0.8473935122485714,18.601075237738275
0.9112759,0.8793560448331684,7.3484692283495345,0.910955,0.8801729167643242,7.3484692283495345,0.9117657,0.880460025749099,7.54983443527075,0.9118669,0.8808837745456705,7.3484692283495345
0.49988523,0.5036127887250188,16.881943016134134,0.48623446,0.4961422934176325,16.61324772583615,0.4980651,0.5046127647141133,16.61324772583615,0.47621116,0.48224755533082886,16.61324772583615
0.9517742,0.9924355240919053,1.4142135623730951,0.95312655,0.9939391220940814,1.4142135623730951,0.95414996,0.9941216493644439,3.0,0.9554103,0.9945026999504987,3.0
0.9510421,0.986833701952943,13.038404810405298,0.9535926,0.9870488904207095,12.36931687685298,0.9545544,0.9868807366743582,12.36931687685298,0.9550345,0.9860635315339736,12.36931687685298
0.9785572,0.9840052482187205,3.0,0.97862697,0.9845334130767035,3.0,0.97921675,0.9838602007232284,3.0,0.9781413,0.9831901968987964,3.0
0.8344846,0.9197757012339524,12.206555615733702,0.83755416,0.9243157086784867,11.916375287812984,0.83594245,0.9230492016975668,10.344080432788601,0.84023124,0.9313868511234088,8.54400374531753
0.89428574,0.9396170839188102,1.4142135623730951,0.89300996,0.9323182512625643,31.670175244226233,0.89267945,0.9339371917462225,31.670175244226233,0.88920456,0.9169440241787417,33.2264954516723
0.9255844,0.9267618193009423,11.704699910719626,0.9270394,0.929794704578953,11.704699910719626,0.92521375,0.9268938938576036,11.704699910719626,0.92479056,0.9247024087896454,11.704699910719626
0.95001876,0.967540625952308,2.0,0.94887173,0.964809586573493,2.0,0.94880444,0.9675621077993463,2.0,0.94884,0.9662071994988847,2.0
0.8206362,0.8907970646091107,6.4031242374328485,0.8152935,0.8843677847783242,6.0,0.82074714,0.8899759759656531,6.0,0.8183297,0.8907129340535844,5.744562646538029
0.93130094,0.8748598522398534,3.605551275463989,0.9314932,0.8739757065806412,3.605551275463989,0.93260103,0.876729807020117,3.605551275463989,0.9319479,0.8764310312479322,3.605551275463989
0.7302319,0.8405685622162549,6.4031242374328485,0.75122654,0.8640627409220983,6.4031242374328485,0.76394105,0.8725493106727406,6.4031242374328485,0.7640636,0.8845340625453241,6.4031242374328485
0.9673326,0.986575249047725,7.3484692283495345,0.9683041,0.985932442768149,7.681145747868608,0.9691659,0.9867714731436752,7.681145747868608,0.96966475,0.9868633453840092,7.280109889280518
0.97421867,0.9981724945704247,3.7416573867739413,0.97448945,0.998636270646676,3.605551275463989,0.9755919,0.9987178815688204,3.605551275463989,0.975885,0.9984730067089078,3.605551275463989
0.9621959,0.9700613137187971,18.973665961010276,0.96211064,0.9687547235380024,18.973665961010276,0.96251094,0.9689089092876487,19.209372712298546,0.9628228,0.9682924100442726,18.973665961010276
0.9299556,0.9953391601588488,5.0990195135927845,0.93049246,0.9956693088386854,5.0990195135927845,0.9293046,0.9957362275776435,4.898979485566356,0.9301766,0.995696538795991,4.898979485566356
0.9402905,0.9766951563495644,3.3166247903554,0.9387944,0.9758529192479072,3.3166247903554,0.9419982,0.9788420854572744,2.8284271247461903,0.94423103,0.9823135461100908,2.8284271247461903
0.9596193,0.9782924785674941,6.0,0.96047777,0.9793723309866964,6.082762530298219,0.95952374,0.9784025079440493,6.082762530298219,0.95902276,0.9775443313731285,7.14142842854285
0.9745036,0.9980156814494354,1.4142135623730951,0.97579724,0.9978808618736322,1.4142135623730951,0.9747451,0.9972177699152895,1.4142135623730951,0.97452116,0.9965557514282253,1.4142135623730951
0.97209793,0.9880350865935705,3.0,0.97442096,0.9901520195345886,3.0,0.97515047,0.9918335134784689,3.0,0.9759983,0.9930487030861399,3.0
0.89939904,0.9525715360628014,4.123105625617661,0.8924241,0.9388884612716889,6.4031242374328485,0.90498024,0.952068573859329,4.123105625617661,0.9038553,0.9508266001700937,4.123105625617661
0.97282296,0.9949822786864098,2.23606797749979,0.9727525,0.9946388811504273,2.23606797749979,0.97299725,0.9948604997247492,2.23606797749979,0.97278994,0.9941867443979823,2.0
0.9212054,0.9729443170283164,10.295630140987,0.9263142,0.9765432528604147,10.295630140987,0.92394036,0.9726007631986279,9.899494936611665,0.92687136,0.9742645687206779,9.899494936611665
0.8365354,0.6354575318248127,12.569805089976535,0.8304841,0.6324201598443179,12.529964086141668,0.8403712,0.6338555718513057,12.529964086141668,0.84125584,0.6332233183493042,12.449899597988733
