baseline_dice,tta_dice,baseline_bf1,tta_bf1,baseline_hd95,tta_hd95,dice_delta,bf1_delta
0.815282,0.8611278,0.3191183516979481,0.41652048219349247,69.26037828369117,49.39635614091387,0.045845807,0.09740213049554436
0.53248566,0.4793436,0.14224261542707642,0.15447640758635425,44.181444068749045,61.26989472816156,-0.05314207,0.012233792159277834
0.78758556,0.8051552,0.38116901186099894,0.4769838552680993,81.8413098624405,23.769728648009426,0.017569661,0.09581484340710034
0.9398715,0.9365016,0.6400456059516691,0.647626635982117,12.083045973594572,14.142135623730951,-0.0033698678,0.007581030030447855
0.86820555,0.825962,0.2893715449947637,0.23470636590209432,39.45883931389772,72.73238618387272,-0.04224354,-0.05466517909266938
0.50438595,0.5665365,0.1996536743861955,0.3199498878423587,110.90987332063814,35.014282800023196,0.062150538,0.12029621345616323
0.840201,0.9071268,0.41192191742247497,0.5483870967668227,25.709920264364882,10.295630140987,0.066925764,0.13646517934434776
0.8242132,0.8460301,0.3584024413617422,0.3832335329248943,209.74508337503408,12.083045973594572,0.02181691,0.024831091563152108
0.8056797,0.8444207,0.3175988709182469,0.38663587442957,42.720018726587654,29.546573405388315,0.038740993,0.06903700351132308
0.92828363,0.93085885,0.41139589623289674,0.32287138392226317,33.1058907144937,14.317821063276353,0.0025752187,-0.08852451231063357
0.5767423,0.72652644,0.1419337881249363,0.1747538904126114,60.728905802755904,65.92419889539804,0.14978415,0.032820102287675124
0.62185216,0.62821364,0.15920685721402178,0.2105399624016334,100.43903623591775,110.16351483136329,0.0063614845,0.05133310518761161
0.3077857,0.34887838,0.23841276334020817,0.304582210234484,79.39773296511683,75.66372975210778,0.041092694,0.06616944689427584
0.62815636,0.8743953,0.2736802505984192,0.5013682564370868,87.5728268357257,16.55294535724685,0.24623895,0.2276880058386676
0.6499588,0.57504195,0.35722185356544844,0.35758841253121215,50.695167422546305,67.1863081289633,-0.07491684,0.00036655896576370806
0.46201587,0.43311933,0.29590859919884205,0.32556204153295204,40.44749683231337,43.829214001622255,-0.02889654,0.029653442334109992
0.014489572,0.0,0.0,0.0,156.08010763707205,,-0.014489572,0.0
0.38998115,0.29788822,0.15774667035595583,0.14517067989289817,72.00694410957877,99.46356116689167,-0.09209293,-0.012575990463057657
